,diff_min,temporada_alta,periodo_dia,atraso_15
43936,3.0,0,tarde,0
43937,27.0,0,noche,1
43938,5.0,0,noche,0
43939,60.0,0,tarde,1
43940,135.00000000000003,0,noche,1
43941,98.0,0,noche,1
43942,-4.000000000000001,0,mañana,0
43943,-8.000000000000002,0,mañana,0
43944,-13.0,0,mañana,0
43945,160.0,0,mañana,1
43946,3.0,0,mañana,0
43947,-8.000000000000002,0,mañana,0
43948,41.0,0,noche,1
43949,65.00000000000001,0,mañana,1
43950,29.0,0,tarde,1
43951,-8.000000000000002,0,tarde,0
43952,35.0,0,tarde,1
43953,-2.0000000000000004,0,tarde,0
43954,114.0,0,tarde,1
43955,12.0,0,tarde,0
43956,22.0,0,tarde,1
43957,-5.0,0,tarde,0
43958,13.0,0,tarde,0
43959,23.0,0,tarde,1
43960,89.0,0,tarde,1
43961,-3.0,0,tarde,0
43962,1.0000000000000002,0,tarde,0
43963,-3.0,0,tarde,0
43964,125.00000000000001,0,noche,1
43965,-5.0,0,noche,0
43966,-6.0,0,noche,0
43967,12.0,0,noche,0
43968,18.0,0,noche,1
43969,18.0,0,noche,1
43970,-8.000000000000002,0,noche,0
43971,4.000000000000001,0,noche,0
43972,37.0,0,noche,1
43973,67.00000000000001,0,noche,1
43974,128.00000000000003,0,noche,1
43975,122.00000000000001,0,noche,1
43976,91.0,0,noche,1
43977,72.0,0,noche,1
43978,124.00000000000001,0,noche,1
43979,52.0,0,noche,1
43980,42.0,0,noche,1
43981,74.0,0,noche,1
43982,74.0,0,noche,1
43983,84.0,0,noche,1
43984,125.00000000000001,0,noche,1
43985,86.0,0,noche,1
43986,76.0,0,noche,1
43987,72.0,0,noche,1
43988,2.0000000000000004,0,mañana,0
43989,-13.0,0,mañana,0
43990,-8.000000000000002,0,noche,0
43991,25.0,0,noche,1
43992,80.0,0,noche,1
43993,81.0,0,noche,1
43994,14.0,0,noche,0
43995,125.00000000000001,0,noche,1
43996,29.0,0,noche,1
43997,0.0,0,noche,0
43998,119.0,0,noche,1
43999,15.0,0,noche,0
44000,5.0,0,noche,0
44001,5.0,0,noche,0
44002,14.0,0,noche,0
44003,2.0000000000000004,0,noche,0
44004,0.0,0,noche,0
44005,30.0,0,noche,1
44006,2.0000000000000004,0,noche,0
44007,3.0,0,noche,0
44008,106.0,0,noche,1
44009,95.0,0,noche,1
44010,50.0,0,noche,1
44011,49.0,0,noche,1
44012,68.00000000000001,0,noche,1
44013,26.0,0,noche,1
44014,78.0,0,noche,1
44015,65.00000000000001,0,noche,1
44016,21.0,0,noche,1
44017,51.0,0,noche,1
44018,55.0,0,noche,1
44019,19.0,0,noche,1
44020,79.0,0,noche,1
44021,95.0,0,noche,1
44022,58.0,0,noche,1
44023,39.0,0,noche,1
44024,21.0,0,mañana,1
44025,-3.0,0,mañana,0
44026,-10.0,0,mañana,0
44027,-1.0000000000000002,0,mañana,0
44028,14.0,0,mañana,0
44029,41.0,0,mañana,1
44030,73.0,0,mañana,1
44031,-7.0,0,mañana,0
44032,5.0,0,mañana,0
44033,32.00000000000001,0,noche,1
44034,67.00000000000001,0,mañana,1
44035,28.0,0,mañana,1
44036,1.0000000000000002,0,mañana,0
44037,0.0,0,mañana,0
44038,1.0000000000000002,0,mañana,0
44039,5.0,0,mañana,0
44040,2.0000000000000004,0,mañana,0
44041,-4.000000000000001,0,mañana,0
44042,9.0,0,mañana,0
44043,-2.0000000000000004,0,mañana,0
44044,10.0,0,mañana,0
44045,16.000000000000004,0,mañana,1
44046,-4.000000000000001,0,mañana,0
44047,3.0,0,mañana,0
44048,-7.0,0,mañana,0
44049,24.0,0,tarde,1
44050,3.0,0,tarde,0
44051,39.0,0,tarde,1
44052,-3.0,0,tarde,0
44053,17.000000000000004,0,tarde,1
44054,3.0,0,tarde,0
44055,4.000000000000001,0,tarde,0
44056,4.000000000000001,0,tarde,0
44057,9.0,0,tarde,0
44058,-1.0000000000000002,0,tarde,0
44059,3.0,0,tarde,0
44060,-3.0,0,tarde,0
44061,-2.0000000000000004,0,tarde,0
44062,43.0,0,mañana,1
44063,-5.0,0,mañana,0
44064,-2.0000000000000004,0,mañana,0
44065,1.0000000000000002,0,mañana,0
44066,0.0,0,mañana,0
44067,0.0,0,mañana,0
44068,-2.0000000000000004,0,mañana,0
44069,0.0,0,mañana,0
44070,17.000000000000004,0,mañana,1
44071,-1.0000000000000002,0,mañana,0
44072,-1.0000000000000002,0,mañana,0
44073,7.0,0,tarde,0
44074,9.0,0,tarde,0
44075,3.0,0,tarde,0
44076,30.0,0,tarde,1
44077,19.0,0,tarde,1
44078,0.0,0,noche,0
44079,4.000000000000001,0,noche,0
44080,0.0,0,tarde,0
44081,7.0,0,tarde,0
44082,16.000000000000004,0,tarde,1
44083,-8.000000000000002,0,noche,0
44084,-5.0,0,tarde,0
44085,21.0,0,tarde,1
44086,25.0,0,tarde,1
44087,0.0,0,tarde,0
44088,6.0,0,tarde,0
44089,-2.0000000000000004,0,tarde,0
44090,5.0,0,tarde,0
44091,-1.0000000000000002,0,tarde,0
44092,5.0,0,tarde,0
44093,2.0000000000000004,0,tarde,0
44094,0.0,0,tarde,0
44095,6.0,0,tarde,0
44096,18.0,0,tarde,1
44097,5.0,0,tarde,0
44098,1.0000000000000002,0,tarde,0
44099,9.0,0,tarde,0
44100,-8.000000000000002,0,tarde,0
44101,-3.0,0,tarde,0
44102,5.0,0,mañana,0
44103,6.0,0,mañana,0
44104,2.0000000000000004,0,mañana,0
44105,-11.0,0,mañana,0
44106,-3.0,0,mañana,0
44107,10.0,0,tarde,0
44108,7.0,0,tarde,0
44109,3.0,0,tarde,0
44110,0.0,0,tarde,0
44111,2.0000000000000004,0,tarde,0
44112,8.000000000000002,0,tarde,0
44113,16.000000000000004,0,tarde,1
44114,22.0,0,tarde,1
44115,1.0000000000000002,0,tarde,0
44116,14.0,0,tarde,0
44117,36.0,0,tarde,1
44118,19.0,0,tarde,1
44119,8.000000000000002,0,tarde,0
44120,20.0,0,tarde,1
44121,-3.0,0,tarde,0
44122,-3.0,0,tarde,0
44123,-5.0,0,tarde,0
44124,8.000000000000002,0,tarde,0
44125,-1.0000000000000002,0,tarde,0
44126,0.0,0,noche,0
44127,2.0000000000000004,0,noche,0
44128,8.000000000000002,0,noche,0
44129,-5.0,0,noche,0
44130,-8.000000000000002,0,noche,0
44131,-7.0,0,noche,0
44132,2.0000000000000004,1,noche,0
44133,2.0000000000000004,1,noche,0
44134,-5.0,1,noche,0
44135,1.0000000000000002,1,noche,0
44136,-2.0000000000000004,1,noche,0
44137,-2.0000000000000004,1,noche,0
44138,85.0,1,noche,1
44139,-14.0,1,noche,0
44140,-5.0,1,noche,0
44141,-10.0,1,noche,0
44142,-7.0,1,noche,0
44143,-2.0000000000000004,1,noche,0
44144,90.0,1,noche,1
44145,-2.0000000000000004,1,noche,0
44146,-5.0,1,noche,0
44147,-1.0000000000000002,0,noche,0
44148,-12.0,0,noche,0
44149,-3.0,0,noche,0
44150,-7.0,0,noche,0
44151,-2.0000000000000004,0,noche,0
44152,-3.0,0,noche,0
44153,2.0000000000000004,0,noche,0
44154,-6.0,0,noche,0
44155,-1.0000000000000002,0,noche,0
44156,-2.0000000000000004,0,noche,0
44157,1.0000000000000002,1,noche,0
44158,-11.0,1,noche,0
44159,-12.0,1,noche,0
44160,-5.0,1,noche,0
44161,-14.0,1,noche,0
44162,-6.0,1,noche,0
44163,-3.0,1,noche,0
44164,-5.0,1,noche,0
44165,-3.0,1,noche,0
44166,-5.0,1,noche,0
44167,17.000000000000004,1,noche,1
44168,-8.000000000000002,1,noche,0
44169,-12.0,1,noche,0
44170,-5.0,1,noche,0
44171,-7.0,1,noche,0
44172,-12.0,1,noche,0
44173,-10.0,1,noche,0
44174,-4.000000000000001,1,noche,0
44175,-4.000000000000001,1,noche,0
44176,-4.000000000000001,1,noche,0
44177,36.0,0,mañana,1
44178,-2.0000000000000004,0,mañana,0
44179,0.0,0,mañana,0
44180,17.000000000000004,0,mañana,1
44181,94.0,0,mañana,1
44182,28.0,0,mañana,1
44183,22.0,0,mañana,1
44184,17.000000000000004,0,mañana,1
44185,29.0,0,mañana,1
44186,24.0,1,mañana,1
44187,33.00000000000001,1,mañana,1
44188,25.0,1,mañana,1
44189,-9.0,1,mañana,0
44190,34.00000000000001,1,mañana,1
44191,-2.0000000000000004,1,mañana,0
44192,8.000000000000002,1,mañana,0
44193,11.0,1,mañana,0
44194,6.0,1,mañana,0
44195,4.000000000000001,1,mañana,0
44196,13.0,1,mañana,0
44197,-7.0,1,mañana,0
44198,20.0,1,mañana,1
44199,26.0,1,mañana,1
44200,22.0,0,noche,1
44201,39.0,0,noche,1
44202,5.0,0,noche,0
44203,-1.0000000000000002,0,noche,0
44204,24.0,0,noche,1
44205,45.0,0,noche,1
44206,0.0,0,noche,0
44207,5.0,0,noche,0
44208,14.0,0,noche,0
44209,-1.0000000000000002,1,noche,0
44210,0.0,1,noche,0
44211,-3.0,1,noche,0
44212,4.000000000000001,1,noche,0
44213,1.0000000000000002,1,noche,0
44214,-7.0,1,noche,0
44215,6.0,1,noche,0
44216,15.0,1,noche,0
44217,2.0000000000000004,1,noche,0
44218,20.0,1,noche,1
44219,-11.0,1,noche,0
44220,10.0,1,noche,0
44221,0.0,1,noche,0
44222,3.0,1,noche,0
44223,-3.0,0,tarde,0
44224,-1.0000000000000002,0,tarde,0
44225,2.0000000000000004,0,tarde,0
44226,26.0,0,tarde,1
44227,-4.000000000000001,0,tarde,0
44228,-7.0,0,tarde,0
44229,-11.0,0,tarde,0
44230,-5.0,0,tarde,0
44231,-11.0,0,tarde,0
44232,22.0,0,tarde,1
44233,-3.0,1,tarde,0
44234,0.0,1,tarde,0
44235,-1.0000000000000002,1,tarde,0
44236,4.000000000000001,1,tarde,0
44237,-4.000000000000001,1,tarde,0
44238,-3.0,1,tarde,0
44239,-9.0,1,tarde,0
44240,-5.0,1,tarde,0
44241,6.0,1,tarde,0
44242,4.000000000000001,1,tarde,0
44243,-13.0,1,tarde,0
44244,-9.0,1,tarde,0
44245,-7.0,1,tarde,0
44246,-1.0000000000000002,1,tarde,0
44247,7.0,1,tarde,0
44248,8.000000000000002,1,tarde,0
44249,-5.0,1,tarde,0
44250,2.0000000000000004,1,tarde,0
44251,10.0,1,tarde,0
44252,-2.0000000000000004,0,noche,0
44253,3.0,0,noche,0
44254,-8.000000000000002,0,noche,0
44255,-8.000000000000002,0,noche,0
44256,-11.0,0,noche,0
44257,-2.0000000000000004,0,noche,0
44258,-5.0,0,noche,0
44259,2.0000000000000004,0,noche,0
44260,0.0,0,noche,0
44261,5.0,0,noche,0
44262,-12.0,1,noche,0
44263,3.0,1,noche,0
44264,-9.0,1,noche,0
44265,-5.0,1,noche,0
44266,-12.0,1,noche,0
44267,-11.0,1,noche,0
44268,-8.000000000000002,1,noche,0
44269,-12.0,1,noche,0
44270,-8.000000000000002,1,noche,0
44271,-9.0,1,noche,0
44272,-4.000000000000001,1,noche,0
44273,1.0000000000000002,1,noche,0
44274,-8.000000000000002,1,noche,0
44275,1.0000000000000002,1,noche,0
44276,0.0,1,noche,0
44277,-4.000000000000001,1,noche,0
44278,-3.0,1,noche,0
44279,-7.0,1,noche,0
44280,-9.0,1,noche,0
44281,11.0,0,mañana,0
44282,20.0,0,mañana,1
44283,30.0,0,mañana,1
44284,2.0000000000000004,0,mañana,0
44285,-12.0,0,mañana,0
44286,69.0,0,mañana,1
44287,-9.0,0,mañana,0
44288,14.0,0,mañana,0
44289,18.0,0,mañana,1
44290,-4.000000000000001,0,mañana,0
44291,11.0,1,mañana,0
44292,13.0,1,mañana,0
44293,-2.0000000000000004,1,mañana,0
44294,3.0,1,mañana,0
44295,-2.0000000000000004,1,mañana,0
44296,1.0000000000000002,1,mañana,0
44297,0.0,1,mañana,0
44298,15.0,1,mañana,0
44299,-3.0,1,mañana,0
44300,2.0000000000000004,1,mañana,0
44301,4.000000000000001,1,mañana,0
44302,-8.000000000000002,1,mañana,0
44303,36.0,1,mañana,1
44304,-9.0,1,mañana,0
44305,26.0,1,mañana,1
44306,-5.0,1,mañana,0
44307,-9.0,1,mañana,0
44308,51.0,1,mañana,1
44309,4.000000000000001,1,mañana,0
44310,6.0,0,mañana,0
44311,2.0000000000000004,0,mañana,0
44312,45.0,0,mañana,1
44313,17.000000000000004,0,mañana,1
44314,0.0,0,mañana,0
44315,2.0000000000000004,0,mañana,0
44316,4.000000000000001,0,mañana,0
44317,12.0,0,mañana,0
44318,-9.0,0,mañana,0
44319,0.0,0,mañana,0
44320,-2.0000000000000004,1,mañana,0
44321,-2.0000000000000004,1,mañana,0
44322,4.000000000000001,1,mañana,0
44323,1.0000000000000002,1,mañana,0
44324,4.000000000000001,1,mañana,0
44325,2.0000000000000004,1,mañana,0
44326,-3.0,1,mañana,0
44327,19.0,1,mañana,1
44328,0.0,1,mañana,0
44329,-5.0,1,mañana,0
44330,-6.0,1,mañana,0
44331,-3.0,1,mañana,0
44332,-6.0,1,mañana,0
44333,-8.000000000000002,1,mañana,0
44334,-3.0,1,mañana,0
44335,-1.0000000000000002,1,mañana,0
44336,2.0000000000000004,1,mañana,0
44337,-2.0000000000000004,1,mañana,0
44338,-4.000000000000001,1,mañana,0
44339,6.0,1,mañana,0
44340,36.0,0,tarde,1
44341,-1.0000000000000002,0,tarde,0
44342,30.0,0,tarde,1
44343,19.0,0,tarde,1
44344,16.000000000000004,0,tarde,1
44345,6.0,0,tarde,0
44346,11.0,0,tarde,0
44347,-3.0,0,tarde,0
44348,19.0,0,tarde,1
44349,11.0,1,tarde,0
44350,1.0000000000000002,1,tarde,0
44351,7.0,1,tarde,0
44352,1.0000000000000002,1,tarde,0
44353,-9.0,1,tarde,0
44354,0.0,1,tarde,0
44355,-6.0,1,tarde,0
44356,-2.0000000000000004,1,tarde,0
44357,-2.0000000000000004,1,tarde,0
44358,-3.0,1,tarde,0
44359,-14.0,1,tarde,0
44360,24.0,1,tarde,1
44361,14.0,1,tarde,0
44362,7.0,1,tarde,0
44363,126.00000000000001,1,tarde,1
44364,67.00000000000001,1,tarde,1
44365,6.0,1,tarde,0
44366,4.000000000000001,0,noche,0
44367,-7.0,0,noche,0
44368,23.0,0,noche,1
44369,-6.0,0,noche,0
44370,-13.0,0,noche,0
44371,46.0,0,noche,1
44372,26.0,0,noche,1
44373,-9.0,0,noche,0
44374,-3.0,0,noche,0
44375,-6.0,0,noche,0
44376,1.0000000000000002,1,noche,0
44377,12.0,1,noche,0
44378,-7.0,1,noche,0
44379,25.0,1,noche,1
44380,-1.0000000000000002,1,noche,0
44381,-4.000000000000001,1,noche,0
44382,-7.0,1,noche,0
44383,-2.0000000000000004,1,noche,0
44384,20.0,1,noche,1
44385,-10.0,1,noche,0
44386,6.0,1,noche,0
44387,-10.0,1,noche,0
44388,-2.0000000000000004,1,noche,0
44389,-2.0000000000000004,1,noche,0
44390,-7.0,1,noche,0
44391,-2.0000000000000004,1,noche,0
44392,0.0,1,noche,0
44393,0.0,1,noche,0
44394,9.0,1,noche,0
44395,-5.0,1,noche,0
44396,5.0,0,mañana,0
44397,-2.0000000000000004,0,mañana,0
44398,111.0,0,mañana,1
44399,12.0,0,mañana,0
44400,8.000000000000002,0,mañana,0
44401,99.0,0,mañana,1
44402,1.0000000000000002,0,mañana,0
44403,0.0,0,mañana,0
44404,-2.0000000000000004,0,mañana,0
44405,-6.0,0,mañana,0
44406,9.0,1,mañana,0
44407,-5.0,1,mañana,0
44408,4.000000000000001,1,mañana,0
44409,24.0,1,mañana,1
44410,18.0,1,mañana,1
44411,3.0,1,mañana,0
44412,-2.0000000000000004,1,mañana,0
44413,95.0,1,mañana,1
44414,-3.0,1,mañana,0
44415,-7.0,1,mañana,0
44416,1.0000000000000002,1,mañana,0
44417,-4.000000000000001,1,mañana,0
44418,-5.0,1,mañana,0
44419,0.0,1,mañana,0
44420,8.000000000000002,1,mañana,0
44421,-3.0,1,mañana,0
44422,-2.0000000000000004,1,mañana,0
44423,-2.0000000000000004,1,mañana,0
44424,-8.000000000000002,1,mañana,0
44425,-5.0,1,mañana,0
44426,12.0,0,noche,0
44427,-2.0000000000000004,0,noche,0
44428,42.0,0,noche,1
44429,34.00000000000001,0,noche,1
44430,22.0,0,noche,1
44431,62.00000000000001,0,noche,1
44432,6.0,0,noche,0
44433,26.0,0,noche,1
44434,0.0,0,noche,0
44435,85.0,0,noche,1
44436,16.000000000000004,1,noche,1
44437,11.0,1,noche,0
44438,26.0,1,noche,1
44439,25.0,1,noche,1
44440,20.0,1,noche,1
44441,10.0,1,noche,0
44442,6.0,1,noche,0
44443,12.0,1,noche,0
44444,5.0,1,noche,0
44445,15.0,1,noche,0
44446,74.0,1,noche,1
44447,7.0,1,noche,0
44448,-9.0,1,noche,0
44449,10.0,1,noche,0
44450,-5.0,1,noche,0
44451,40.0,1,noche,1
44452,23.0,1,noche,1
44453,17.000000000000004,1,noche,1
44454,18.0,1,noche,1
44455,-9.0,1,noche,0
44456,-9.0,0,tarde,0
44457,43.0,1,tarde,1
44458,27.0,1,tarde,1
44459,2.0000000000000004,1,tarde,0
44460,5.0,1,tarde,0
44461,13.0,1,tarde,0
44462,-1.0000000000000002,1,tarde,0
44463,-7.0,0,mañana,0
44464,37.0,0,mañana,1
44465,123.00000000000001,0,mañana,1
44466,-1.0000000000000002,0,mañana,0
44467,35.0,0,mañana,1
44468,-3.0,0,mañana,0
44469,132.00000000000003,0,mañana,1
44470,-6.0,0,mañana,0
44471,2.0000000000000004,0,mañana,0
44472,15.0,1,mañana,0
44473,0.0,1,mañana,0
44474,1.0000000000000002,1,mañana,0
44475,1.0000000000000002,1,mañana,0
44476,-1.0000000000000002,1,mañana,0
44477,7.0,1,mañana,0
44478,-2.0000000000000004,1,mañana,0
44479,34.00000000000001,1,mañana,1
44480,-3.0,1,mañana,0
44481,-11.0,1,mañana,0
44482,-11.0,1,mañana,0
44483,-1.0000000000000002,1,mañana,0
44484,-5.0,1,mañana,0
44485,27.0,1,mañana,1
44486,10.0,1,mañana,0
44487,6.0,0,tarde,0
44488,0.0,0,tarde,0
44489,47.0,0,tarde,1
44490,8.000000000000002,0,tarde,0
44491,2.0000000000000004,0,tarde,0
44492,27.0,0,tarde,1
44493,23.0,0,tarde,1
44494,68.00000000000001,0,tarde,1
44495,21.0,0,tarde,1
44496,12.0,0,tarde,0
44497,11.0,1,tarde,0
44498,19.0,1,tarde,1
44499,18.0,1,tarde,1
44500,0.0,1,tarde,0
44501,21.0,1,tarde,1
44502,7.0,1,tarde,0
44503,21.0,1,tarde,1
44504,11.0,1,tarde,0
44505,-3.0,1,tarde,0
44506,-8.000000000000002,1,tarde,0
44507,-4.000000000000001,1,tarde,0
44508,112.0,1,tarde,1
44509,5.0,1,tarde,0
44510,5.0,1,tarde,0
44511,125.00000000000001,1,tarde,1
44512,75.0,1,tarde,1
44513,25.0,1,tarde,1
44514,107.0,1,tarde,1
44515,21.0,1,tarde,1
44516,140.0,1,tarde,1
44517,6.0,0,noche,0
44518,-3.0,0,noche,0
44519,-14.0,0,noche,0
44520,0.0,0,noche,0
44521,1.0000000000000002,0,noche,0
44522,-5.0,0,noche,0
44523,-3.0,0,noche,0
44524,-6.0,0,noche,0
44525,-12.0,1,noche,0
44526,1.0000000000000002,1,noche,0
44527,-1.0000000000000002,1,noche,0
44528,-6.0,1,noche,0
44529,-7.0,1,noche,0
44530,2.0000000000000004,1,noche,0
44531,-11.0,1,noche,0
44532,42.0,1,tarde,1
44533,-14.0,1,noche,0
44534,0.0,0,mañana,0
44535,38.0,0,mañana,1
44536,4.000000000000001,0,mañana,0
44537,0.0,0,mañana,0
44538,15.0,0,mañana,0
44539,-10.0,0,mañana,0
44540,-12.0,0,mañana,0
44541,41.0,1,mañana,1
44542,72.0,1,mañana,1
44543,5.0,1,mañana,0
44544,-1.0000000000000002,1,mañana,0
44545,8.000000000000002,1,mañana,0
44546,-9.0,1,mañana,0
44547,-2.0000000000000004,1,mañana,0
44548,-2.0000000000000004,1,mañana,0
44549,-7.0,1,mañana,0
44550,6.0,1,mañana,0
44551,-3.0,1,mañana,0
44552,-3.0,1,mañana,0
44553,8.000000000000002,1,mañana,0
44554,-1.0000000000000002,1,mañana,0
44555,2.0000000000000004,1,mañana,0
44556,10.0,0,mañana,0
44557,0.0,0,mañana,0
44558,36.0,0,mañana,1
44559,0.0,0,mañana,0
44560,-10.0,0,mañana,0
44561,-9.0,0,mañana,0
44562,-1.0000000000000002,0,mañana,0
44563,-11.0,0,mañana,0
44564,1.0000000000000002,0,mañana,0
44565,-4.000000000000001,0,mañana,0
44566,14.0,1,mañana,0
44567,-8.000000000000002,1,mañana,0
44568,-6.0,1,mañana,0
44569,1.0000000000000002,1,mañana,0
44570,0.0,1,mañana,0
44571,-4.000000000000001,1,mañana,0
44572,-4.000000000000001,1,mañana,0
44573,0.0,1,mañana,0
44574,12.0,1,mañana,0
44575,-3.0,1,mañana,0
44576,-14.0,1,mañana,0
44577,1.0000000000000002,1,mañana,0
44578,-5.0,1,mañana,0
44579,-4.000000000000001,1,mañana,0
44580,13.0,1,mañana,0
44581,-11.0,1,mañana,0
44582,-9.0,1,mañana,0
44583,-5.0,1,mañana,0
44584,2.0000000000000004,1,mañana,0
44585,-8.000000000000002,0,tarde,0
44586,48.0,0,tarde,1
44587,1.0000000000000002,0,tarde,0
44588,6.0,0,tarde,0
44589,-4.000000000000001,0,tarde,0
44590,-10.0,0,tarde,0
44591,3.0,0,tarde,0
44592,0.0,0,tarde,0
44593,-7.0,0,tarde,0
44594,-1.0000000000000002,0,tarde,0
44595,-3.0,1,tarde,0
44596,0.0,1,tarde,0
44597,5.0,1,tarde,0
44598,0.0,1,tarde,0
44599,-10.0,1,tarde,0
44600,1.0000000000000002,1,tarde,0
44601,0.0,1,tarde,0
44602,-5.0,1,tarde,0
44603,0.0,1,tarde,0
44604,4.000000000000001,1,tarde,0
44605,2.0000000000000004,1,tarde,0
44606,-6.0,1,tarde,0
44607,-10.0,1,tarde,0
44608,3.0,1,tarde,0
44609,14.0,1,tarde,0
44610,5.0,1,tarde,0
44611,-11.0,1,tarde,0
44612,-1.0000000000000002,1,tarde,0
44613,0.0,1,tarde,0
44614,-6.0,0,noche,0
44615,1.0000000000000002,0,noche,0
44616,0.0,0,noche,0
44617,-12.0,0,noche,0
44618,7.0,0,noche,0
44619,-6.0,0,noche,0
44620,7.0,0,noche,0
44621,4.000000000000001,0,noche,0
44622,1.0000000000000002,0,noche,0
44623,-1.0000000000000002,0,noche,0
44624,-3.0,1,noche,0
44625,-5.0,1,noche,0
44626,-9.0,1,noche,0
44627,4.000000000000001,1,noche,0
44628,-5.0,1,noche,0
44629,-1.0000000000000002,1,noche,0
44630,-5.0,1,noche,0
44631,-3.0,1,noche,0
44632,-13.0,1,noche,0
44633,-9.0,1,noche,0
44634,-7.0,1,noche,0
44635,-8.000000000000002,1,noche,0
44636,-7.0,1,noche,0
44637,-11.0,1,noche,0
44638,-6.0,1,noche,0
44639,-8.000000000000002,1,noche,0
44640,0.0,1,noche,0
44641,5.0,1,noche,0
44642,-2.0000000000000004,1,noche,0
44643,1.0000000000000002,0,noche,0
44644,-6.0,0,noche,0
44645,-6.0,0,noche,0
44646,-3.0,0,noche,0
44647,-11.0,0,noche,0
44648,9.0,0,noche,0
44649,0.0,0,noche,0
44650,-7.0,0,noche,0
44651,-12.0,0,noche,0
44652,-9.0,0,noche,0
44653,4.000000000000001,1,noche,0
44654,-10.0,1,noche,0
44655,6.0,1,noche,0
44656,-8.000000000000002,1,noche,0
44657,30.0,1,noche,1
44658,12.0,1,noche,0
44659,-6.0,1,noche,0
44660,-10.0,1,noche,0
44661,-10.0,1,noche,0
44662,-3.0,1,noche,0
44663,-12.0,1,noche,0
44664,7.0,1,noche,0
44665,2.0000000000000004,1,noche,0
44666,-5.0,1,noche,0
44667,-6.0,1,noche,0
44668,2.0000000000000004,1,noche,0
44669,3.0,1,noche,0
44670,-8.000000000000002,1,noche,0
44671,0.0,1,noche,0
44672,21.0,1,noche,1
44673,5.0,0,noche,0
44674,6.0,0,noche,0
44675,-5.0,0,noche,0
44676,-12.0,0,noche,0
44677,10.0,0,noche,0
44678,14.0,0,noche,0
44679,1.0000000000000002,0,noche,0
44680,1.0000000000000002,0,noche,0
44681,-4.000000000000001,0,noche,0
44682,0.0,0,noche,0
44683,5.0,1,noche,0
44684,-9.0,1,noche,0
44685,-3.0,1,noche,0
44686,23.0,1,noche,1
44687,-4.000000000000001,1,noche,0
44688,-9.0,1,noche,0
44689,9.0,1,noche,0
44690,2.0000000000000004,1,noche,0
44691,-5.0,1,noche,0
44692,-2.0000000000000004,1,noche,0
44693,-14.0,1,noche,0
44694,-5.0,1,noche,0
44695,-11.0,1,noche,0
44696,-2.0000000000000004,1,noche,0
44697,-10.0,1,noche,0
44698,1.0000000000000002,1,noche,0
44699,-6.0,1,noche,0
44700,37.0,1,noche,1
44701,-3.0,1,noche,0
44702,-6.0,0,noche,0
44703,8.000000000000002,0,noche,0
44704,0.0,0,noche,0
44705,1.0000000000000002,0,noche,0
44706,7.0,0,noche,0
44707,-3.0,0,noche,0
44708,-5.0,0,noche,0
44709,4.000000000000001,0,noche,0
44710,8.000000000000002,0,noche,0
44711,0.0,0,noche,0
44712,-3.0,1,noche,0
44713,-6.0,1,noche,0
44714,-9.0,1,noche,0
44715,-1.0000000000000002,1,noche,0
44716,9.0,1,noche,0
44717,9.0,1,noche,0
44718,5.0,1,noche,0
44719,-6.0,1,noche,0
44720,10.0,1,noche,0
44721,0.0,1,noche,0
44722,16.000000000000004,1,noche,1
44723,-6.0,1,noche,0
44724,0.0,1,noche,0
44725,-1.0000000000000002,1,noche,0
44726,-7.0,1,noche,0
44727,-7.0,1,noche,0
44728,-3.0,1,noche,0
44729,-4.000000000000001,1,noche,0
44730,-3.0,1,noche,0
44731,-4.000000000000001,0,tarde,0
44732,3.0,0,tarde,0
44733,0.0,0,tarde,0
44734,15.0,0,tarde,0
44735,-3.0,0,tarde,0
44736,-2.0000000000000004,0,tarde,0
44737,3.0,0,tarde,0
44738,5.0,0,tarde,0
44739,-9.0,0,tarde,0
44740,1.0000000000000002,0,tarde,0
44741,3.0,1,tarde,0
44742,8.000000000000002,1,tarde,0
44743,15.0,1,tarde,0
44744,-2.0000000000000004,1,tarde,0
44745,-2.0000000000000004,1,tarde,0
44746,5.0,1,tarde,0
44747,-7.0,1,tarde,0
44748,-9.0,1,tarde,0
44749,4.000000000000001,1,tarde,0
44750,-5.0,1,tarde,0
44751,1.0000000000000002,1,tarde,0
44752,-2.0000000000000004,1,tarde,0
44753,-4.000000000000001,1,tarde,0
44754,15.0,1,tarde,0
44755,-8.000000000000002,1,tarde,0
44756,7.0,1,tarde,0
44757,8.000000000000002,1,tarde,0
44758,5.0,1,tarde,0
44759,3.0,1,tarde,0
44760,-7.0,0,mañana,0
44761,-3.0,0,mañana,0
44762,-12.0,0,mañana,0
44763,-14.0,0,mañana,0
44764,1.0000000000000002,0,mañana,0
44765,-1.0000000000000002,0,mañana,0
44766,4.000000000000001,1,mañana,0
44767,-6.0,1,mañana,0
44768,-12.0,1,mañana,0
44769,-7.0,1,mañana,0
44770,-7.0,1,mañana,0
44771,-12.0,1,mañana,0
44772,2.0000000000000004,1,mañana,0
44773,-4.000000000000001,1,mañana,0
44774,-9.0,1,mañana,0
44775,-1.0000000000000002,1,mañana,0
44776,-6.0,1,mañana,0
44777,0.0,1,mañana,0
44778,-1.0000000000000002,1,mañana,0
44779,3.0,0,mañana,0
44780,-9.0,0,mañana,0
44781,4.000000000000001,0,mañana,0
44782,8.000000000000002,0,mañana,0
44783,-9.0,0,mañana,0
